name	x	y	z	material
F7	-0.07187662505917264	0.07310352742670875	0.025790455878913307	active electrodes
AFF5h	-0.05233007264279731	0.0965205462614759	0.05902282063561666	active electrodes
F3	-0.05180903841183724	0.08668789888287941	0.07871409302883386	active electrodes
AFp1	-0.013695330380528444	0.11799656085649038	0.0488816448923016	active electrodes
AFp2	0.012170733836392566	0.11853052089531439	0.04996191617104733	active electrodes
AFF6h	0.05086988649341708	0.09716850322283457	0.05873782113961937	active electrodes
F4	0.050274277731628736	0.08743838910239796	0.07727065434234194	active electrodes
F8	0.07143526925150917	0.07450512647808137	0.025101027393177114	active electrodes
AFF1h	-0.012936863241866443	0.10462815316985687	0.08585781920406375	active electrodes
AFF2h	0.01197972666531822	0.10503052925315008	0.08665828441255946	active electrodes
Cz	-0.0013741334028190722	0.027617093595102737	0.14019949417439556	active electrodes
Pz	-0.001709445046746896	-0.045212993324122014	0.12667292418209622	active electrodes
FCC5h	-0.07642981406940344	0.03822198801247455	0.08458791622299652	active electrodes
FCC3h	-0.05277278216742508	0.04265326737284035	0.11344851959803585	active electrodes
CCP5h	-0.07826499769956631	0.0044703212272099516	0.09041886017275193	active electrodes
CCP3h	-0.05477693503190547	0.006970692308078133	0.12140925437600442	active electrodes
T7	-0.08598207795805729	0.014871638175652204	0.031173373739044698	active electrodes
P7	-0.07445796452347851	-0.04212316495850575	0.04127363138738122	active electrodes
P3	-0.0550382318026169	-0.044210304662340896	0.09990897692200876	active electrodes
PPO1h	-0.014125741094625301	-0.05761106526507678	0.11024412354707852	active electrodes
POO1	-0.015808499174526685	-0.07608652446045758	0.07858785835513243	active electrodes
POO2	0.011506508614235765	-0.07613267883538369	0.07666186266432073	active electrodes
PPO2h	0.011844078426055813	-0.05770830752163668	0.11169671363776154	active electrodes
P4	0.05363601546337514	-0.04433452185507687	0.10051602773215099	active electrodes
FCC4h	0.05016459598447813	0.04285740128088303	0.11254471211113456	active electrodes
FCC6h	0.07526690315652133	0.03871549803826684	0.0845722961002357	active electrodes
CCP4h	0.053266262250588385	0.007114714861255218	0.12154949436120785	active electrodes
CCP6h	0.0771497474434083	0.004683902902959922	0.09078695571233439	active electrodes
P8	0.07103247088902218	-0.042259976012095204	0.0411988627819509	active electrodes
T8	0.08326136985759491	0.015258189278681375	0.030972968524059938	active electrodes
VEOG	n/a	n/a	n/a	active electrodes
HEOG	n/a	n/a	n/a	active electrodes
